Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,task_id
1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
95,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31578.94736842105,47.5,65.76093065034893,94.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,10526.315789473683,21052.631578947367,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,252,357,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
0,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,0.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
40730,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,441.93469187331203,73.65578197888534,20365.0,28796.216557040963,40727.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,49.10385465259023,24.551927326295115,6.0,6.0,6.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,0,246,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
283078,6,6,104.0,196.0,46.0,0.0,17.333333333333336,22.366641828103447,46.0,6.0,32.666666666666664,20.65591117977289,1059.7785769293268,42.391143077173076,25734.363636363636,62406.009725462696,208407.0,1.0,283078.0,56615.6,108742.20730608699,249381.0,1.0,242008.0,48401.6,108171.13271478671,241904.0,2.0,1,0,0,0,144,120,21.19557153858653,21.19557153858653,0.0,46.0,26.615384615384606,21.88431120513225,478.92307692307696,0,0,1,0,0,1,0,0,1.0,28.83333333333333,17.333333333333332,32.666666666666664,144,0,0,0,0,0,0,6,104,6,196,16488,279,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20951,2,2,82.0,594.0,41.0,41.0,41.0,0.0,297.0,297.0,297.0,0.0,32265.762970741253,190.92167438308434,6983.666666666666,12091.735373110569,20946.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.46083719154215,95.46083719154215,41.0,297.0,143.4,140.21697472132252,19660.8,0,0,0,0,0,0,0,0,1.0,179.25,41.0,297.0,40,0,0,0,0,0,0,2,82,2,594,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
3,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,1.5,0.7071067811865476,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,273,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
53401,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,5430.609913672029,74.90496432651075,17800.333333333336,30826.751602031207,53396.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,37.452482163255375,37.452482163255375,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
285,4,0,123.0,0.0,46.0,0.0,30.75,21.68524844220144,0.0,0.0,0.0,0.0,431578.94736842107,14035.087719298246,95.0,160.21547990128798,280.0,2.0,285.0,95.0,160.21547990128798,280.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,128,0,14035.087719298248,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,128,0,0,0,0,0,0,4,123,0,0,423,-1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
62158,4,2,104.0,92.0,46.0,6.0,26.0,23.094010767585033,46.0,46.0,46.0,0.0,3153.254609221661,96.52820232311207,12431.6,18518.90764327097,41397.0,1.0,62158.0,20719.333333333336,35884.33995956082,62155.0,1.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,80,40,64.35213488207471,32.176067441037354,6.0,46.0,34.571428571428584,19.518001458970662,380.9523809523809,0,0,1,0,0,1,0,0,0.0,40.333333333333336,26.0,46.0,80,0,0,0,0,0,0,4,104,2,92,253,495,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20780,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7699.711260827719,192.49278152069297,6926.666666666666,11994.740527970305,20777.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.24639076034649,96.24639076034649,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
848208,20,20,15524.0,2128.0,3004.0,0.0,776.1999999999997,948.5992776055043,438.0,0.0,106.4,175.85831617646363,20810.933167336316,47.15824420425179,21748.92307692308,79050.97692042062,483421.0,0.0,848208.0,44642.52631578947,114493.95529671155,483421.0,1.0,776218.0,40853.57894736842,128571.82229802564,554433.0,0.0,0,0,0,0,424,424,23.579122102125893,23.579122102125893,0.0,3004.0,430.5365853658536,747.677808202202,559022.1048780489,0,0,0,0,1,0,0,0,1.0,441.3,776.2,106.4,424,0,0,0,0,0,0,20,15524,20,2128,8192,351,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20625,2,2,78.0,142.0,39.0,39.0,39.0,0.0,71.0,71.0,71.0,0.0,10666.666666666666,193.93939393939394,6875.0,11904.385242422222,20621.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,96.96969696969695,96.96969696969695,39.0,71.0,51.8,17.527121840165314,307.2,0,0,0,0,0,0,0,0,1.0,64.75,39.0,71.0,64,0,0,0,0,0,0,2,78,2,142,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
41235,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50248575239481,41235.0,0.0,41235.0,41235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,24.25124287619741,24.25124287619741,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,251,244,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,569,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20931,2,2,86.0,242.0,43.0,43.0,43.0,0.0,121.0,121.0,121.0,0.0,15670.536524771867,191.10410396063253,6977.0,12081.920418542742,20928.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.55205198031626,95.55205198031626,43.0,121.0,74.2,42.72235948540296,1825.2,0,0,0,0,0,0,0,0,1.0,92.75,43.0,121.0,40,0,0,0,0,0,0,2,86,2,242,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
11188622,24,12,7848.0,2444.0,751.0,0.0,326.99999999999994,337.94777059802294,219.0,173.0,203.66666666666669,22.648834340197226,919.8630537344098,3.2175544048230424,319674.9142857143,1323831.1295624124,7826183.0,0.0,11188622.0,486461.8260869565,1619976.182202455,7826183.0,1.0,11013901.0,1001263.7272727272,2362447.038600869,8007442.0,0.0,1,0,0,0,768,384,2.1450362698820284,1.0725181349410142,0.0,751.0,295.1351351351351,282.25325135044574,79666.8978978979,0,0,1,0,0,1,0,0,0.0,303.3333333333333,327.0,203.66666666666663,768,0,0,0,0,0,0,24,7848,12,2444,1444,343,11,32,1181811.0,0.0,1181811.0,1181811.0,7826183.0,0.0,7826183.0,7826183.0,BENIGN,3
1186,4,0,129.0,0.0,46.0,6.0,32.25,18.87458608817688,0.0,0.0,0.0,0.0,108768.97133220911,3372.681281618887,395.33333333333337,683.0053684513273,1184.0,1.0,1186.0,395.33333333333337,683.0053684513273,1184.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,3372.6812816188867,0.0,6.0,46.0,35.0,17.464249196572982,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,80,0,0,0,0,0,0,4,129,0,0,16434,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20968,2,2,86.0,194.0,43.0,43.0,43.0,0.0,97.0,97.0,97.0,0.0,13353.681800839375,190.76688286913392,6989.333333333334,12104.148393560503,20966.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,16,95.38344143456696,95.38344143456696,43.0,97.0,64.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,80.75,43.0,97.0,40,0,0,0,0,0,0,2,86,2,194,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,156,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20708,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14487.154722812442,193.1620629708325,6902.666666666666,11950.573221956065,20702.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.58103148541626,96.58103148541626,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20629,2,2,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,12409.714479616074,193.90178874400115,6876.333333333334,11866.016700364673,20578.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,40,40,96.95089437200058,96.95089437200058,38.0,90.0,58.8,28.481572990268642,811.2,0,0,0,0,0,0,0,0,1.0,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
211298,16,14,1752.0,7588.0,517.0,0.0,109.50000000000004,171.31802785073918,1986.0,0.0,542.0,793.45088549469,44202.97399880737,141.97957387197226,7286.137931034485,18951.973081834552,83277.0,1.0,128018.0,8534.533333333333,16763.613256381326,43445.0,2.0,172223.0,13247.923076923078,26307.388190587382,83744.0,1.0,0,0,0,0,344,304,75.72243939838522,66.25713447358706,0.0,1986.0,301.2903225806452,580.6626211233961,337169.0795698926,0,0,0,0,1,0,0,0,0.0,311.3333333333333,109.5,542.0,344,0,0,0,0,0,0,16,1752,14,7588,8192,123,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
164,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,109756.09756097561,18292.682926829268,82.0,114.5512985522207,163.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,6097.560975609756,12195.121951219511,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,121,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,341,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
10359991,27,34,11376.0,32882.0,3495.0,0.0,421.33333333333337,854.0456662263441,2920.0,0.0,967.117647058824,1016.8337298814388,4272.011433214565,5.88803600312008,172666.51666666663,1264408.636662918,9799453.0,1.0,560534.0,21559.0,60756.56472843079,226916.0,2.0,10334532.0,313167.63636363635,1739455.0507410506,10000238.0,1.0,0,0,0,0,588,704,2.6061798702334777,3.2818561328866016,0.0,3495.0,713.8387096774194,975.8174243628321,952219.6456901112,0,0,0,0,1,0,0,0,1.0,725.5409836065573,421.33333333333326,967.1176470588236,588,0,0,0,0,0,0,27,11376,34,32882,8192,79,23,20,560534.0,0.0,560534.0,560534.0,9799453.0,0.0,9799453.0,9799453.0,BENIGN,3
20874,2,2,58.0,166.0,29.0,29.0,29.0,0.0,83.0,83.0,83.0,0.0,10731.052984574111,191.62594615310914,6958.0,12046.413366641544,20868.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.81297307655457,95.81297307655457,29.0,83.0,50.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
0,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,320,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
108921,1,2,0.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,110.17159225493707,27.542898063734267,54460.5,77017.36350005757,108920.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,40,9.180966021244757,18.361932042489517,0.0,6.0,3.0,3.4641016151377544,12.0,0,0,0,0,0,1,1,0,2.0,4.0,0.0,6.0,32,0,0,0,0,0,0,1,0,2,12,342,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1444,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
176,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,102272.72727272728,17045.454545454544,88.0,121.6223663640862,174.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5681.818181818182,11363.636363636364,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,250,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,16287,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
226680,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.234515616728428,113340.0,160284.13673224187,226678.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,4.411505205576144,8.823010411152287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1444,44,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
7207299,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3874823286781914,800811.0,1429364.4291201597,4128019.0,1.0,2.0,2.0,0.0,2.0,2.0,7152142.0,1021734.5714285714,1570865.625176435,4128019.0,1.0,0,0,0,0,64,256,0.2774964657356383,1.1099858629425532,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
259,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,92664.09266409266,15444.015444015444,86.33333333333331,78.76759062795645,158.0,2.0,0.0,0.0,0.0,0.0,0.0,101.0,50.5,68.58935777509511,99.0,2.0,0,0,0,0,20,60,3861.003861003861,11583.011583011585,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,79,16171,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,237,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20624,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6400.310318076028,193.9487975174554,6874.666666666666,11901.209784443485,20617.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.9743987587277,96.9743987587277,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
65359,2,2,62.0,94.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,2386.8174237671933,61.20044676326137,21786.333333333336,37730.70612025878,65354.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,30.600223381630684,30.600223381630684,31.0,47.0,37.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
28753,2,2,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,417.3477550168678,139.11591833895594,9584.333333333332,16597.08821851994,28749.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,64,69.55795916947797,69.55795916947797,0.0,6.0,3.6,3.286335345030997,10.8,0,0,0,0,0,1,0,0,1.0,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,253,288,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
248197,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,96.69738151548971,16.11623025258162,82732.33333333331,143248.10969898812,248141.0,2.0,248197.0,82732.33333333331,143248.10969898812,248141.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,16.11623025258162,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,298,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
5488625,5,2,18.0,0.0,6.0,0.0,3.6,3.286335345030997,0.0,0.0,0.0,0.0,3.279509895465622,1.2753649593477419,914770.8333333331,2213839.5758224595,5433529.0,1.0,5488625.0,1372156.25,2707706.387641439,5433529.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,124,64,0.9109749709626728,0.3643899883850691,0.0,6.0,2.25,3.1052950170405937,9.642857142857142,0,0,0,0,1,0,0,0,0.0,2.5714285714285716,3.6,0.0,124,0,0,0,0,0,0,5,18,2,0,8192,29200,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
20821,2,2,62.0,180.0,31.0,31.0,31.0,0.0,90.0,90.0,90.0,0.0,11622.880745401279,192.11373132894676,6940.333333333334,12015.81380237449,20815.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.05686566447338,96.05686566447338,31.0,90.0,54.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,68.25,31.0,90.0,40,0,0,0,0,0,0,2,62,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
148,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,121621.62162162163,20270.27027027027,74.0,101.82337649086284,146.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,6756.756756756757,13513.513513513513,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,60,16387,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,3
28635376,4,4,154.0,634.0,44.0,33.0,38.5,6.3508529610858835,252.0,65.0,158.5,107.96450033846004,27.518409396824403,0.2793747146885726,4090768.0000000005,10772430.171451023,28520218.0,2.0,28614726.0,9538242.0,16520711.964658758,28614717.0,4.0,28540876.0,9513625.333333332,16478078.11138072,28540871.0,2.0,0,0,0,0,80,80,0.1396873573442863,0.1396873573442863,33.0,252.0,91.22222222222223,91.99426310615486,8462.944444444445,0,0,0,0,0,0,0,0,1.0,102.625,38.5,158.5,80,0,0,0,0,0,0,4,154,4,634,-1,-1,3,20,94503.0,0.0,94503.0,94503.0,28520218.0,0.0,28520218.0,28520218.0,BENIGN,3
